"","Word","Freq"
"wrap","wrap",45
"drive","drive",45
"wore","wore",45
"roof","roof",45
"hiding","hiding",45
"albums","albums",45
"gather","gather",45
"bridge","bridge",45
"beside","beside",45
"afternoon","afternoon",45
"plus","plus",45
"sole","sole",44
"foot","foot",44
"memphis","memphis",44
"aye","aye",44
"matador","matador",44
"torero","torero",44
"shout","shout",44
"interlude","interlude",44
"bride","bride",44
"greenback","greenback",44
"whaling","whaling",44
"mais","mais",44
"memories","memories",44
"rolls","rolls",44
"hotel","hotel",44
"dawn","dawn",44
"fortress","fortress",44
"fat","fat",44
"actress","actress",44
"footlights","footlights",44
"hanging","hanging",44
"sailors","sailors",44
"gliding","gliding",44
"asks","asks",44
"revolution","revolution",44
"whistle","whistle",43
"cant","cant",43
"dare","dare",43
"cattle","cattle",43
"cling","cling",43
"surprise","surprise",43
"youre","youre",43
"bees","bees",43
"sue","sue",43
"anyone","anyone",43
"mission","mission",43
"wave","wave",43
"okay","okay",43
"bay","bay",43
"york","york",43
"grayson","grayson",42
"reckon","reckon",42
"ocean","ocean",42
"affair","affair",42
"anywhere","anywhere",42
"tellin","tellin",42
"tavern","tavern",42
"scene","scene",42
"listened","listened",42
"buzz","buzz",42
"flop","flop",42
"sunlight","sunlight",42
"sweetest","sweetest",42
"babies","babies",42
"chippewa","chippewa",42
"crew","crew",42
"gitche","gitche",42
"gumee","gumee",42
"iron","iron",42
"superior","superior",42
"collection","collection",42
"rainbow","rainbow",42
"dinner","dinner",42
"luda","luda",42
"lonesome","lonesome",41
"rides","rides",41
"john","john",41
"stories","stories",41
"letting","letting",41
"bet","bet",41
"shoot","shoot",41
"believed","believed",41
"hardly","hardly",41
"shelter","shelter",41
"company","company",41
"women","women",41
"wishes","wishes",41
"none","none",41
"gambler","gambler",41
"suns","suns",41
"received","received",41
"war","war",41
"denied","denied",41
"month","month",40
"mend","mend",40
"needles","needles",40
"threads","threads",40
"skin","skin",40
"reverend","reverend",40
"gain","gain",40
"fears","fears",40
"bought","bought",40
"damned","damned",40
"stole","stole",40
"fingers","fingers",40
"neverending","neverending",40
"hung","hung",40
"gun","gun",40
"cathedral","cathedral",40
"dirt","dirt",40
"fantastic","fantastic",40
"religion","religion",40
"traveling","traveling",40
"daddys","daddys",40
"entertain","entertain",40
"inventing","inventing",40
"obscenities","obscenities",40
"ugly","ugly",40
"valentines","valentines",40
"ashamed","ashamed",40
"treats","treats",40
"arm","arm",40
"belonged","belonged",40
"bodys","bodys",40
"dadedada","dadedada",40
"lada","lada",40
"lalala","lalala",40
"wantin","wantin",40
"tiger","tiger",39
"prove","prove",39
"played","played",39
"blossoms","blossoms",39
"vine","vine",39
"books","books",39
"act","act",39
"farm","farm",39
"bliss","bliss",39
"glide","glide",39
"laughing","laughing",39
"suffered","suffered",39
"steal","steal",39
"slim","slim",39
"faded","faded",39
"nose","nose",39
"shoe","shoe",39
"callin","callin",39
"retired","retired",39
"became","became",39
"anytime","anytime",39
"chasing","chasing",39
"energy","energy",39
"del","del",38
"pretty","pretty",38
"huh","huh",38
"regret","regret",38
"hunger","hunger",38
"difference","difference",38
"castles","castles",38
"forgive","forgive",38
"illusion","illusion",38
"agree","agree",38
"marching","marching",38
"players","players",38
"write","write",38
"shattered","shattered",38
"timing","timing",38
"food","food",38
"somebodys","somebodys",38
"con","con",37
"hangin","hangin",37
"unknown","unknown",37
"mississippi","mississippi",37
"sam","sam",37
"stone","stone",37
"hungry","hungry",37
"smell","smell",37
"spring","spring",37
"clearly","clearly",37
"telephone","telephone",37
"rise","rise",37
"thinks","thinks",37
"breakfast","breakfast",37
"pair","pair",37
"journey","journey",37
"planes","planes",37
"deserve","deserve",37
"strike","strike",37
"accidents","accidents",37
"lit","lit",37
"per","per",36
"dollars","dollars",36
"spent","spent",36
"fate","fate",36
"sense","sense",36
"patta","patta",36
"sprung","sprung",36
"hero","hero",36
"older","older",36
"goodbyegoodbye","goodbyegoodbye",36
"favorite","favorite",36
"plenty","plenty",36
"louder","louder",36
"soundin","soundin",36
"perfume","perfume",36
"lifetime","lifetime",36
"sanity","sanity",36
"porters","porters",36
"restless","restless",36
"ease","ease",36
"convince","convince",36
"operator","operator",36
"dreidel","dreidel",36
"pieces","pieces",36
"losin","losin",36
"winnin","winnin",36
"double","double",36
"aeehhhiiiaaaaa","aeehhhiiiaaaaa",36
"boom","boom",36
"shak","shak",36
"absurd","absurd",36
"lightning","lightning",36
"strikes","strikes",36
"searchin","searchin",36
"wearin","wearin",36
"maladies","maladies",36
"saving","saving",36
"revealed","revealed",35
"field","field",35
"whistling","whistling",35
"everglades","everglades",35
"runnin","runnin",35
"parted","parted",35
"sung","sung",35
"stuck","stuck",35
"lifes","lifes",35
"needing","needing",35
"rings","rings",35
"familiar","familiar",35
"waves","waves",35
"pink","pink",35
"appear","appear",35
"rhythm","rhythm",35
"instead","instead",35
"stronger","stronger",35
"circle","circle",35
"patches","patches",35
"leaves","leaves",35
"worth","worth",35
"remembered","remembered",35
"denver","denver",35
"satisfying","satisfying",35
"express","express",35
"ancora","ancora",34
"funky","funky",34
"kinds","kinds",34
"promised","promised",34
"stood","stood",34
"table","table",34
"stands","stands",34
"hello","hello",34
"doctors","doctors",34
"safe","safe",34
"classics","classics",34
"trains","trains",34
"downtown","downtown",34
"agua","agua",34
"fuente","fuente",34
"hogar","hogar",34
"hoguera","hoguera",34
"pan","pan",34
"trigo","trigo",34
"obsession","obsession",34
"negli","negli",33
"bus","bus",33
"afford","afford",33
"boston","boston",33
"mens","mens",33
"square","square",33
"toro","toro",33
"throw","throw",33
"sleeping","sleeping",33
"decide","decide",33
"middles","middles",33
"freight","freight",33
"cus","cus",33
"saved","saved",33
"chains","chains",33
"bells","bells",33
"roller","roller",33
"bleeding","bleeding",33
"grass","grass",33
"park","park",33
"shiver","shiver",33
"watched","watched",33
"belly","belly",33
"shook","shook",33
"reminds","reminds",33
"alto","alto",32
