"","Word","Freq"
"two","two",4
"unable","unable",4
"waterbuff","waterbuff",4
"women","women",4
"golden","golden",4
"build","build",4
"steel","steel",4
"driving","driving",4
"mamas","mamas",4
"papas","papas",4
"genie","genie",4
"jean","jean",4
"spend","spend",4
"eye","eye",4
"forgive","forgive",4
"promise","promise",4
"rest","rest",4
"temporary","temporary",4
"letter","letter",4
"writting","writting",4
"heavenly","heavenly",3
"saviour","saviour",3
"hang","hang",3
"huh","huh",3
"proper","proper",3
"sounds","sounds",3
"black","black",3
"distance","distance",3
"dusty","dusty",3
"feast","feast",3
"gaze","gaze",3
"horizon","horizon",3
"moon","moon",3
"point","point",3
"thorns","thorns",3
"wake","wake",3
"patiently","patiently",3
"waited","waited",3
"agony","agony",3
"defeat","defeat",3
"faith","faith",3
"guilt","guilt",3
"hurt","hurt",3
"indeed","indeed",3
"needed","needed",3
"opened","opened",3
"outstretched","outstretched",3
"restore","restore",3
"searching","searching",3
"tests","tests",3
"truest","truest",3
"victory","victory",3
"waves","waves",3
"homo","homo",3
"snow","snow",3
"cover","cover",3
"silent","silent",2
"choke","choke",2
"dobro","dobro",2
"east","east",2
"fired","fired",2
"francisco","francisco",2
"georgia","georgia",2
"goodnews","goodnews",2
"hired","hired",2
"jailed","jailed",2
"lumberjacked","lumberjacked",2
"maine","maine",2
"north","north",2
"oakland","oakland",2
"peaches","peaches",2
"rope","rope",2
"south","south",2
"tried","tried",2
"west","west",2
"wild","wild",2
"wildfire","wildfire",2
"awaited","awaited",2
"ball","ball",2
"blazing","blazing",2
"boarding","boarding",2
"chain","chain",2
"chambers","chambers",2
"choosing","choosing",2
"clay","clay",2
"comforts","comforts",2
"deliverance","deliverance",2
"elses","elses",2
"faded","faded",2
"field","field",2
"freedom","freedom",2
"gain","gain",2
"hearted","hearted",2
"heavy","heavy",2
"hurts","hurts",2
"keeping","keeping",2
"labelled","labelled",2
"mighty","mighty",2
"power","power",2
"river","river",2
"roar","roar",2
"seekinglead","seekinglead",2
"selfish","selfish",2
"shoulder","shoulder",2
"slamming","slamming",2
"sleeping","sleeping",2
"terrain","terrain",2
"thunder","thunder",2
"train","train",2
"twice","twice",2
"underneath","underneath",2
"voices","voices",2
"wearing","wearing",2
"wheel","wheel",2
"working","working",2
"asylum","asylum",2
"better","better",2
"capers","capers",2
"dust","dust",2
"graphically","graphically",2
"hint","hint",2
"mayhem","mayhem",2
"noses","noses",2
"overdose","overdose",2
"powder","powder",2
"pulsars","pulsars",2
"roses","roses",2
"savior","savior",2
"sin","sin",2
"square","square",2
"unreal","unreal",2
"whirlpool","whirlpool",2
"control","control",2
"died","died",2
"lost","lost",2
"sold","sold",2
"spoke","spoke",2
"plain","plain",2
"sleepy","sleepy",2
"strangers","strangers",2
"superior","superior",2
"greenie","greenie",2
"car","car",2
"chance","chance",2
"crashing","crashing",2
"moondust","moondust",2
"spaceboy","spaceboy",2
"satisfy","satisfy",2
"broken","broken",2
"hell","hell",2
"single","single",2
"alittle","alittle",2
"avenue","avenue",2
"bells","bells",2
"bittersweet","bittersweet",2
"blowing","blowing",2
"celebration","celebration",2
"childhood","childhood",2
"dancin","dancin",2
"different","different",2
"disappeared","disappeared",2
"diving","diving",2
"eyar","eyar",2
"italy","italy",2
"mothers","mothers",2
"music","music",2
"plums","plums",2
"ridin","ridin",2
"rockafellas","rockafellas",2
"saint","saint",2
"santa","santa",2
"shoppin","shoppin",2
"sleigh","sleigh",2
"sugar","sugar",2
"todays","todays",2
"visions","visions",2
"afar","afar",1
"alleluia","alleluia",1
"calm","calm",1
"christ","christ",1
"glorious","glorious",1
"hosts","hosts",1
"infant","infant",1
"mild","mild",1
"quake","quake",1
"shepherds","shepherds",1
"sight","sight",1
"strains","strains",1
"virgin","virgin",1
"yon","yon",1
"form","form",1
"gazed","gazed",1
"gazeless","gazeless",1
"land","land",1
