"","Word","Freq"
"taxi","taxi",72
"hittin","hittin",72
"doowoop","doowoop",72
"killin","killin",72
"chrome","chrome",72
"bloom","bloom",72
"michelle","michelle",72
"complain","complain",72
"andy","andy",72
"nigga","nigga",72
"melting","melting",72
"tvs","tvs",72
"divide","divide",72
"eric","eric",72
"spooky","spooky",72
"speaks","speaks",72
"stevie","stevie",72
"backed","backed",72
"grapevine","grapevine",72
"hypnotize","hypnotize",72
"tower","tower",72
"greeneyed","greeneyed",72
"maggie","maggie",72
"loveydovey","loveydovey",72
"tragic","tragic",72
"scatting","scatting",72
"mademoiselle","mademoiselle",72
"whatta","whatta",72
"swallowed","swallowed",72
"valerie","valerie",72
"jermaine","jermaine",72
"embrasser","embrasser",72
"toot","toot",72
"fierce","fierce",72
"kickstart","kickstart",72
"ahoo","ahoo",72
"perdedor","perdedor",72
"nookie","nookie",72
"rockstars","rockstars",72
"bada","bada",72
"thang","thang",72
"floooor","floooor",72
"eve","eve",71
"reached","reached",71
"tumbling","tumbling",71
"monkeys","monkeys",71
"afford","afford",71
"bust","bust",71
"wishin","wishin",71
"pose","pose",71
"diving","diving",71
"valentine","valentine",71
"creeping","creeping",71
"acts","acts",71
"safety","safety",71
"learns","learns",71
"brains","brains",71
"incomplete","incomplete",71
"jangle","jangle",71
"nut","nut",71
"womb","womb",71
"crimson","crimson",71
"selling","selling",71
"dope","dope",71
"inner","inner",71
"brokenhearted","brokenhearted",71
"blade","blade",71
"realise","realise",71
"birth","birth",71
"sport","sport",71
"scatter","scatter",71
"months","months",71
"bleach","bleach",71
"swell","swell",70
"arrive","arrive",70
"horizon","horizon",70
"leg","leg",70
"happier","happier",70
"major","major",70
"whirl","whirl",70
"killer","killer",70
"ate","ate",70
"frank","frank",70
"mashed","mashed",70
"liw","liw",70
"cracker","cracker",70
"split","split",70
"cable","cable",70
"scenery","scenery",70
"dadadadada","dadadadada",70
"grade","grade",70
"villains","villains",70
"breaker","breaker",70
"breathin","breathin",70
"shots","shots",70
"soar","soar",70
"brush","brush",70
"source","source",70
"rearranged","rearranged",70
"wooh","wooh",70
"psychobabble","psychobabble",70
"weekends","weekends",70
"aruba","aruba",70
"bahama","bahama",70
"bermuda","bermuda",70
"largo","largo",70
"deeds","deeds",70
"starz","starz",70
"fuss","fuss",69
"merrygoround","merrygoround",69
"bore","bore",69
"forsake","forsake",69
"payin","payin",69
"busted","busted",69
"sneakers","sneakers",69
"knocks","knocks",69
"patiently","patiently",69
"bitches","bitches",69
"guilt","guilt",69
"sweep","sweep",69
"temperature","temperature",69
"setting","setting",69
"zero","zero",69
"gaze","gaze",69
"saves","saves",69
"savior","savior",69
"darken","darken",69
"stains","stains",69
"handing","handing",69
"diggers","diggers",69
"vip","vip",69
"stung","stung",68
"thrills","thrills",68
"forevermore","forevermore",68
"heeee","heeee",68
"ohbabymake","ohbabymake",68
"sooooo","sooooo",68
"twistintime","twistintime",68
"nite","nite",68
"flirt","flirt",68
"seein","seein",68
"treated","treated",68
"sara","sara",68
"barn","barn",68
"forgetting","forgetting",68
"allowed","allowed",68
"postcard","postcard",68
"orange","orange",68
"liberty","liberty",68
"century","century",68
"farmer","farmer",68
"palace","palace",68
"mixed","mixed",68
"ape","ape",68
"vegetarian","vegetarian",68
"dingling","dingling",68
"anticipation","anticipation",68
"pours","pours",68
"deputy","deputy",68
"mimi","mimi",68
"beacons","beacons",68
"cloned","cloned",68
"fooled","fooled",67
"gown","gown",67
"march","march",67
"cloudy","cloudy",67
"hoohoohoo","hoohoohoo",67
"poppa","poppa",67
"pulling","pulling",67
"envy","envy",67
"papers","papers",67
"cab","cab",67
"rolls","rolls",67
"contemplating","contemplating",67
"subway","subway",67
"photographs","photographs",67
"thumb","thumb",67
"nickel","nickel",67
"kite","kite",67
"dock","dock",67
"bathroom","bathroom",67
"collect","collect",67
"sipping","sipping",67
"create","create",67
"sour","sour",67
"phase","phase",67
"mistreated","mistreated",67
"sixty","sixty",67
"politely","politely",67
"deeply","deeply",67
"giggle","giggle",66
"united","united",66
"yonder","yonder",66
"untrue","untrue",66
"bride","bride",66
"artist","artist",66
"chew","chew",66
"bold","bold",66
"silk","silk",66
"risk","risk",66
"cigarettes","cigarettes",66
"intro","intro",66
"remembered","remembered",66
"chained","chained",66
"honor","honor",66
"ashes","ashes",66
"thumpin","thumpin",66
"recognize","recognize",66
"bubble","bubble",66
"soaring","soaring",66
"wondring","wondring",66
"chchchanges","chchchanges",66
"chchchchchanges","chchchchchanges",66
"traveling","traveling",66
"inhibitions","inhibitions",66
"bottles","bottles",66
"hysteria","hysteria",66
"bummin","bummin",66
"allow","allow",65
"fairy","fairy",65
"mattered","mattered",65
"fights","fights",65
"cop","cop",65
"parties","parties",65
"aww","aww",65
"touches","touches",65
"reveal","reveal",65
"horror","horror",65
"daytime","daytime",65
"mmmmm","mmmmm",65
"boondocks","boondocks",65
"handful","handful",65
"denied","denied",65
"lawn","lawn",65
"fan","fan",65
"doubts","doubts",65
"larger","larger",65
"waterfall","waterfall",65
"explode","explode",65
"toward","toward",65
"doe","doe",65
"sow","sow",65
"spy","spy",65
"succeed","succeed",65
"maker","maker",65
"howling","howling",65
"newborn","newborn",65
"priest","priest",65
"video","video",65
"diane","diane",65
"shareef","shareef",65
"palais","palais",65
"ripping","ripping",65
"sting","sting",64
"eden","eden",64
"swept","swept",64
"fred","fred",64
"fruit","fruit",64
"careless","careless",64
"states","states",64
"compare","compare",64
"autumn","autumn",64
"sunah","sunah",64
"buys","buys",64
"daa","daa",64
"service","service",64
"floating","floating",64
"dandelion","dandelion",64
"gambler","gambler",64
"moons","moons",64
"battered","battered",64
"plate","plate",64
"cocaine","cocaine",64
"bounds","bounds",64
"scatland","scatland",64
"reputation","reputation",64
"chasin","chasin",64
"comedy","comedy",64
"ordinary","ordinary",64
"ampampampquot","ampampampquot",64
"slick","slick",64
"voyeur","voyeur",64
"lolly","lolly",64
"momomony","momomony",64
"flew","flew",63
"kitty","kitty",63
"covers","covers",63
"rendezvous","rendezvous",63
"astray","astray",63
"checkin","checkin",63
"sway","sway",63
"don","don",63
"stayay","stayay",63
"spain","spain",63
"boyfriends","boyfriends",63
"gotten","gotten",63
"mankind","mankind",63
"bonnie","bonnie",63
"meat","meat",63
"desires","desires",63
"kin","kin",63
"button","button",63
"novel","novel",63
"chords","chords",63
"knots","knots",63
"animals","animals",63
"marriage","marriage",63
"gon","gon",63
"oohoohoohooh","oohoohoohooh",63
"pollution","pollution",63
"temple","temple",63
"arigato","arigato",63
"craze","craze",63
"shuffle","shuffle",63
"sledgehammer","sledgehammer",63
"谢天谢地，俺是个农村青年。","谢天谢地，俺是个农村青年。",63
"vanity","vanity",63
"cambiar","cambiar",63
"encontre","encontre",63
"fui","fui",63
"seguir","seguir",63
"elbows","elbows",63
"handsome","handsome",62
"gain","gain",62
"relief","relief",62
"duck","duck",62
"hoohoo","hoohoo",62
"oooooo","oooooo",62
"county","county",62
"devotion","devotion",62
"yeahyeahyeah","yeahyeahyeah",62
"rubber","rubber",62
"alien","alien",62
"eternity","eternity",62
"bible","bible",62
"rearrange","rearrange",62
"gloria","gloria",62
"willie","willie",62
"goal","goal",62
"hay","hay",62
"niggaz","niggaz",62
"tramp","tramp",62
"returned","returned",62
"third","third",62
"court","court",62
"celebrity","celebrity",62
"signal","signal",62
"barrel","barrel",62
"remembering","remembering",62
"van","van",62
"tooth","tooth",62
"proper","proper",62
"powerful","powerful",62
"illusions","illusions",62
"possess","possess",62
"miami","miami",62
"brilliant","brilliant",62
"dolphins","dolphins",62
"rendered","rendered",62
"aaahah","aaahah",62
"fired","fired",61
"rouge","rouge",61
"uhuhuh","uhuhuh",61
"sis","sis",61
"fishing","fishing",61
"bent","bent",61
"illinois","illinois",61
"kills","kills",61
"fragile","fragile",61
"francisco","francisco",61
"castles","castles",61
"hopeless","hopeless",61
"frustrated","frustrated",61
"anchor","anchor",61
"tiny","tiny",61
"preach","preach",61
"parents","parents",61
"cept","cept",61
"handed","handed",61
"glasses","glasses",61
"summertimes","summertimes",61
"perhaps","perhaps",61
"channel","channel",61
"stealin","stealin",61
"duty","duty",61
"protecting","protecting",61
"dealing","dealing",61
"powder","powder",61
"ignorance","ignorance",61
"divides","divides",61
"label","label",61
"ledge","ledge",61
"milky","milky",61
"wooee","wooee",60
"wooooee","wooooee",60
"streak","streak",60
"cheer","cheer",60
"ahroo","ahroo",60
"classroom","classroom",60
"dimes","dimes",60
"brightly","brightly",60
"comeon","comeon",60
"cheeks","cheeks",60
"ton","ton",60
"claimed","claimed",60
"exist","exist",60
"accused","accused",60
"viva","viva",60
"drowning","drowning",60
"teenage","teenage",60
"figures","figures",60
"loverly","loverly",60
"fadin","fadin",60
"patch","patch",60
"frame","frame",60
"silently","silently",60
"heed","heed",60
"charity","charity",60
"guantanamera","guantanamera",60
"overdrive","overdrive",60
"eighty","eighty",60
"feeding","feeding",60
"describe","describe",60
"dried","dried",60
"bella","bella",60
"honky","honky",60
"nuts","nuts",60
"johnnys","johnnys",60
"pleases","pleases",60
"senza","senza",60
"oceans","oceans",60
"jay","jay",60
"switchblade","switchblade",60
"calamity","calamity",60
"wrack","wrack",60
"eatin","eatin",60
"intentions","intentions",60
"oohwah","oohwah",60
"oohwahwah","oohwahwah",60
"elmos","elmos",60
"dreamtime","dreamtime",60
"covering","covering",60
"pockets","pockets",60
"dun","dun",60
"muster","muster",60
"poise","poise",60
"rationality","rationality",60
"beatin","beatin",59
"queens","queens",59
"tiger","tiger",59
"hangs","hangs",59
"wagon","wagon",59
"stereo","stereo",59
"discovered","discovered",59
"mouths","mouths",59
"rags","rags",59
"rung","rung",59
"ramblin","ramblin",59
"saddest","saddest",59
"halo","halo",59
"tone","tone",59
"daily","daily",59
"farm","farm",59
"buying","buying",59
"christian","christian",59
"define","define",59
"resting","resting",59
"receive","receive",59
"layin","layin",59
"heather","heather",59
"puttin","puttin",59
"witch","witch",59
"switch","switch",59
"philosophy","philosophy",59
"shootin","shootin",59
"david","david",59
"imagined","imagined",59
"alarm","alarm",59
"shiver","shiver",59
"keyboard","keyboard",59
"burden","burden",59
"mommy","mommy",58
"facing","facing",58
"survivors","survivors",58
"dave","dave",58
"tenderly","tenderly",58
"eternal","eternal",58
"roundabout","roundabout",58
"suspicious","suspicious",58
"anothers","anothers",58
"fixed","fixed",58
"narrow","narrow",58
"ahhh","ahhh",58
"crap","crap",58
"clever","clever",58
"bra","bra",58
"untouched","untouched",58
"military","military",58
"beard","beard",58
"grove","grove",58
"sides","sides",58
"finer","finer",58
"castle","castle",58
"hassle","hassle",58
"rang","rang",58
"vibration","vibration",58
"todays","todays",58
"discotheque","discotheque",58
"confidential","confidential",58
"findin","findin",58
"amounts","amounts",58
"bred","bred",58
"pillars","pillars",58
"fiery","fiery",57
"grabbed","grabbed",57
"hated","hated",57
"flood","flood",57
"melted","melted",57
"jaime","jaime",57
"raw","raw",57
"stomp","stomp",57
"cell","cell",57
"gently","gently",57
"soften","soften",57
"warmer","warmer",57
"cryyiyi","cryyiyi",57
"“shame","“shame",57
"center","center",57
"greyhound","greyhound",57
"husband","husband",57
"brenda","brenda",57
"sailed","sailed",57
"thirty","thirty",57
"vine","vine",57
"lend","lend",57
"western","western",57
"rare","rare",57
"tale","tale",57
"appeal","appeal",57
"ticks","ticks",57
"attack","attack",57
"clearly","clearly",57
"carrying","carrying",57
"flows","flows",57
"gardens","gardens",57
"burst","burst",57
"messy","messy",57
"oohoohooh","oohoohooh",57
"pete","pete",57
"disconnect","disconnect",57
"tim","tim",57
"hustler","hustler",57
"katmandu","katmandu",57
"served","served",57
"explanation","explanation",57
"roaming","roaming",57
"bud","bud",57
"order","order",56
"los","los",56
"eternally","eternally",56
"ole","ole",56
"carefully","carefully",56
"reads","reads",56
"ooooooo","ooooooo",56
"checking","checking",56
"strings","strings",56
"painful","painful",56
"society","society",56
"worthwhile","worthwhile",56
"pea","pea",56
"heals","heals",56
"following","following",56
"combed","combed",56
"driven","driven",56
"daoop","daoop",56
"matchstick","matchstick",56
"gadda","gadda",56
"vida","vida",56
"barefoot","barefoot",56
"noon","noon",56
"tonk","tonk",56
"identity","identity",56
"dicen","dicen",56
"daybreak","daybreak",56
"whuh","whuh",56
"catches","catches",56
"slit","slit",56
"immune","immune",56
"louise","louise",56
"richard","richard",56
"failed","failed",56
"scatmans","scatmans",56
"pitiful","pitiful",56
"motoring","motoring",56
"toodle","toodle",56
"hopefully","hopefully",56
"ironic","ironic",56
"zigazig","zigazig",56
"life’s","life’s",56
"buzzin","buzzin",55
"baton","baton",55
"undo","undo",55
"wooden","wooden",55
"doom","doom",55
"headin","headin",55
"chic","chic",55
"football","football",55
"placed","placed",55
"chapel","chapel",55
"riches","riches",55
"engines","engines",55
"destruction","destruction",55
"etc","etc",55
"reminded","reminded",55
"glance","glance",55
"endlessly","endlessly",55
"choosing","choosing",55
"healing","healing",55
"reign","reign",55
"headlights","headlights",55
"joanne","joanne",55
"fallin’","fallin’",55
"aaha","aaha",55
"kingdom","kingdom",55
"highways","highways",55
"plug","plug",55
"riddle","riddle",55
"gravity","gravity",55
"mami","mami",55
"blinding","blinding",55
"teenagers","teenagers",55
"frequency","frequency",55
"tiffanys","tiffanys",55
"wannabes","wannabes",55
"selfrighteous","selfrighteous",55
"veil","veil",54
"dough","dough",54
"hurricane","hurricane",54
"jazz","jazz",54
"pas","pas",54
"rub","rub",54
"sensation","sensation",54
"address","address",54
"fakin","fakin",54
"evrywhere","evrywhere",54
"cupid","cupid",54
"glenn","glenn",54
"mmmmmmmm","mmmmmmmm",54
"facts","facts",54
"bullshit","bullshit",54
"teachers","teachers",54
"wounded","wounded",54
"boo","boo",54
"grips","grips",54
"dat","dat",54
"garbage","garbage",54
"incense","incense",54
"market","market",54
"ghosts","ghosts",54
"heba","heba",54
"hela","hela",54
"helloa","helloa",54
"ruins","ruins",54
"witness","witness",54
"crystal","crystal",54
"rockets","rockets",54
"feeds","feeds",54
"devon","devon",54
"jewels","jewels",54
"camera","camera",54
"cindy","cindy",54
"spodeode","spodeode",54
"loss","loss",54
"heaps","heaps",54
"terrified","terrified",54
"choking","choking",54
"stock","stock",54
"forevers","forevers",54
"crescendo","crescendo",54
"sherrie","sherrie",54
"horny","horny",54
"gentleman","gentleman",54
"carnival","carnival",54
"ticktock","ticktock",54
"fireflies","fireflies",54
"ash","ash",54
"didnt","didnt",53
"shove","shove",53
"shores","shores",53
"lib","lib",53
"belt","belt",53
"torture","torture",53
"leaf","leaf",53
"evenin","evenin",53
"treats","treats",53
"bull","bull",53
"reckon","reckon",53
"humble","humble",53
"diary","diary",53
"dollars","dollars",53
"servant","servant",53
"roots","roots",53
"fifth","fifth",53
"denying","denying",53
"november","november",53
"sock","sock",53
"grief","grief",53
"cryin’","cryin’",53
"gloom","gloom",53
"fourth","fourth",53
"plot","plot",53
"ups","ups",53
"rides","rides",53
"hidin","hidin",53
"virgil","virgil",53
"surrounds","surrounds",53
"serenade","serenade",53
"logical","logical",53
"team","team",52
"greater","greater",52
"�s","�s",52
"tremble","tremble",52
"brew","brew",52
"dump","dump",52
"drummer","drummer",52
"allen","allen",52
"trembling","trembling",52
"weeooh","weeooh",52
"press","press",52
"soup","soup",52
"bittersweet","bittersweet",52
"solitude","solitude",52
"tour","tour",52
"allright","allright",52
"films","films",52
"vodka","vodka",52
"reflecting","reflecting",52
"wandering","wandering",52
"arrived","arrived",52
"concrete","concrete",52
"learnin","learnin",52
"mass","mass",52
"whip","whip",52
"degree","degree",52
"personally","personally",52
"sirens","sirens",52
"betrayed","betrayed",52
"boring","boring",52
"tramps","tramps",52
"follows","follows",52
"longed","longed",52
"danny","danny",52
"patty","patty",52
"sticky","sticky",52
"suicidal","suicidal",52
"dealer","dealer",52
"blackjack","blackjack",52
"castin","castin",52
"devious","devious",52
"loungin","loungin",52
"casanova","casanova",51
"weakness","weakness",51
"vote","vote",51
"apologize","apologize",51
"lion","lion",51
"anybodys","anybodys",51
"oowee","oowee",51
"stud","stud",51
"nows","nows",51
"islands","islands",51
"sailors","sailors",51
"mate","mate",51
"charms","charms",51
"several","several",51
"drain","drain",51
"despise","despise",51
"england","england",51
"purpose","purpose",51
"reap","reap",51
"owns","owns",51
"eleanor","eleanor",51
"resistance","resistance",51
"screamed","screamed",51
"inc","inc",51
"thump","thump",51
"pimp","pimp",51
"limp","limp",51
"judge","judge",51
"laws","laws",51
"outlaw","outlaw",51
"gibbons","gibbons",51
"lifted","lifted",51
"moneys","moneys",51
"forbidden","forbidden",51
"satellites","satellites",51
"riot","riot",51
"doses","doses",51
"sobbing","sobbing",51
"wing","wing",50
"hive","hive",50
"mountainside","mountainside",50
"lame","lame",50
"blush","blush",50
"pig","pig",50
"hopin","hopin",50
"boats","boats",50
"hid","hid",50
"orbison","orbison",50
"rod","rod",50
"sack","sack",50
"steer","steer",50
"womans","womans",50
"dolls","dolls",50
"chaw","chaw",50
"hooka","hooka",50
"tooka","tooka",50
"cruising","cruising",50
"marie","marie",50
"cheatin","cheatin",50
"eager","eager",50
"feelins","feelins",50
"destination","destination",50
"lupe","lupe",50
"yall","yall",50
"blur","blur",50
"cass","cass",50
"logic","logic",50
"fog","fog",50
"stealing","stealing",50
"stretch","stretch",50
"reflections","reflections",50
"ritual","ritual",50
"undun","undun",50
"generation","generation",50
"besides","besides",50
"achieve","achieve",50
"bike","bike",50
"seize","seize",50
"brick","brick",50
"lighten","lighten",50
"subject","subject",50
"floats","floats",50
"change…","change…",50
"noises","noises",50
"swap","swap",50
"scribbled","scribbled",50
"virtue","virtue",50
"venomous","venomous",50
"tangerines","tangerines",50
"helld","helld",50
"rewrite","rewrite",50
"someonell","someonell",50
"carefree","carefree",49
"holly","holly",49
"yelled","yelled",49
"recorded","recorded",49
"disgrace","disgrace",49
"food","food",49
"luxury","luxury",49
"neath","neath",49
"kong","kong",49
"seed","seed",49
"sincere","sincere",49
"pleasin","pleasin",49
"colored","colored",49
"dynamite","dynamite",49
"steak","steak",49
"convince","convince",49
"faithfully","faithfully",49
"tom","tom",49
"thy","thy",49
"antes","antes",49
"brass","brass",49
"edges","edges",49
"ideas","ideas",49
"punch","punch",49
"remembers","remembers",49
"pasa","pasa",49
"inr","inr",49
"downs","downs",49
"refren","refren",49
"cologne","cologne",49
"iron","iron",49
"caring","caring",49
"static","static",49
"fairs","fairs",49
"absolute","absolute",49
"closest","closest",49
"darkened","darkened",49
"pout","pout",49
"destroyer","destroyer",49
"heartlight","heartlight",49
"odd","odd",49
"throwaway","throwaway",49
"forgets","forgets",49
"unable","unable",49
"strife","strife",48
"trunk","trunk",48
"inspiration","inspiration",48
"whoaohoh","whoaohoh",48
"scar","scar",48
"sho","sho",48
"rabbits","rabbits",48
"unda","unda",48
"deliver","deliver",48
"thousands","thousands",48
"northern","northern",48
"wreath","wreath",48
"crucify","crucify",48
"antone","antone",48
"honestly","honestly",48
"skate","skate",48
"nightmares","nightmares",48
"fox","fox",48
"offers","offers",48
"turkey","turkey",48
"buck","buck",48
"strolling","strolling",48
"partners","partners",48
"messenger","messenger",48
"wowowowo","wowowowo",48
"underwear","underwear",48
"attic","attic",48
"tellin’","tellin’",48
"situations","situations",48
"numbers","numbers",48
"expression","expression",48
"streetlights","streetlights",48
"material","material",48
"howl","howl",48
"powers","powers",48
"drowns","drowns",48
"stages","stages",48
"chilled","chilled",48
"meditating","meditating",48
"provider","provider",48
"jeremy","jeremy",48
"discovery","discovery",48
"mammals","mammals",48
"liaison","liaison",48
"yaah","yaah",48
"savoring","savoring",48
"thickening","thickening",48
"wayney","wayney",48
"adam","adam",47
"victory","victory",47
"bucks","bucks",47
"education","education",47
"bucket","bucket",47
"nickels","nickels",47
"fashioned","fashioned",47
"hong","hong",47
"canyon","canyon",47
"horn","horn",47
"mac","mac",47
"kneeling","kneeling",47
"charles","charles",47
"revealed","revealed",47
"meals","meals",47
"moan","moan",47
"joined","joined",47
"plea","plea",47
"clark","clark",47
"rocky","rocky",47
"lemonade","lemonade",47
"mostly","mostly",47
"meanwhile","meanwhile",47
"independent","independent",47
"homes","homes",47
"beef","beef",47
"falter","falter",47
"drifting","drifting",47
"glimpse","glimpse",47
"freaks","freaks",47
"projecting","projecting",47
"yummy","yummy",47
"relate","relate",47
"gates","gates",47
"sneeze","sneeze",47
"rips","rips",47
"william","william",47
"possibly","possibly",47
"reggae","reggae",47
"null","null",47
"minor","minor",47
"july","july",47
"presidents","presidents",47
"obvious","obvious",47
"delay","delay",47
"kansas","kansas",46
"liquor","liquor",46
"pinch","pinch",46
"umm","umm",46
"tan","tan",46
"cher","cher",46
"prophet","prophet",46
"mornings","mornings",46
"pot","pot",46
"cocktail","cocktail",46
"effort","effort",46
"splash","splash",46
"shirts","shirts",46
"flavor","flavor",46
"drenched","drenched",46
"dylan","dylan",46
"reckless","reckless",46
"panties","panties",46
"stations","stations",46
"comeback","comeback",46
"stomach","stomach",46
"fling","fling",46
"confuse","confuse",46
"strap","strap",46
"flowin","flowin",46
"gutter","gutter",46
"deaf","deaf",46
"blinds","blinds",46
"stretched","stretched",46
"ascap","ascap",46
"outer","outer",46
"workers","workers",46
"buyin","buyin",46
"faced","faced",46
"backstage","backstage",46
"product","product",46
"minstrel","minstrel",46
"unpack","unpack",46
"strut","strut",46
"lessons","lessons",46
"touchin","touchin",46
"enlighten","enlighten",46
"homeroom","homeroom",46
"relive","relive",46
"liars","liars",46
"cane","cane",46
"faze","faze",46
"scratching","scratching",46
"dictionary","dictionary",46
"earn","earn",45
"exit","exit",45
"ancient","ancient",45
"doodootdoodoodoodoo","doodootdoodoodoodoo",45
"asks","asks",45
"fellows","fellows",45
"cookin","cookin",45
"glowing","glowing",45
"nanananananalate","nanananananalate",45
"deedely","deedely",45
"hurhurhurhurhurt","hurhurhurhurhurt",45
"hurhurhurt","hurhurhurt",45
"peppermint","peppermint",45
"sender","sender",45
"tomb","tomb",45
"throughout","throughout",45
"corn","corn",45
"lyrical","lyrical",45
"cousins","cousins",45
"pan","pan",45
"paying","paying",45
"curtains","curtains",45
"praise","praise",45
"boot","boot",45
"eastern","eastern",45
"robert","robert",45
"practice","practice",45
"pigeons","pigeons",45
"faint","faint",45
"‘em","‘em",45
"invisible","invisible",45
"razor","razor",45
"courage","courage",45
"washes","washes",45
"elements","elements",45
"smilin�","smilin�",45
"snows","snows",45
"harry","harry",45
"drunker","drunker",45
"doraville","doraville",45
"mirrors","mirrors",45
"choir","choir",45
"yawn","yawn",45
"whered","whered",45
"beep","beep",45
"refrigerators","refrigerators",45
"breathes","breathes",45
"pebble","pebble",45
"shocking","shocking",45
"spinks","spinks",45
"skirt","skirt",45
"stoopid","stoopid",45
"phat","phat",45
"slob","slob",45
"rockbye","rockbye",45
"chimp","chimp",45
"thorn","thorn",44
"mysteries","mysteries",44
"haha","haha",44
"manners","manners",44
"losers","losers",44
"blend","blend",44
"doctors","doctors",44
"sleigh","sleigh",44
"shoo","shoo",44
"gulf","gulf",44
"panic","panic",44
"sighing","sighing",44
"causing","causing",44
"thirteen","thirteen",44
"virginia","virginia",44
"guts","guts",44
"homeward","homeward",44
"helper","helper",44
"curtain","curtain",44
"repeats","repeats",44
"tunes","tunes",44
"picker","picker",44
"funeral","funeral",44
"overload","overload",44
"shady","shady",44
"stumbled","stumbled",44
"thirtyfive","thirtyfive",44
"debate","debate",44
"disappearing","disappearing",44
"gary","gary",44
"rick","rick",44
"genie","genie",44
"wealth","wealth",44
"ven","ven",44
"kane","kane",44
"hesitation","hesitation",44
"whos","whos",44
"sneaking","sneaking",44
"moses","moses",44
"ohwoahyayyay","ohwoahyayyay",44
"woolfson","woolfson",44
"hyde","hyde",44
"jeckyll","jeckyll",44
"deliveries","deliveries",44
"install","install",44
"microwave","microwave",44
"ovens","ovens",44
"goneleader","goneleader",44
"packand","packand",44
"bouncing","bouncing",44
"blocking","blocking",44
"treachery","treachery",44
"rosealia","rosealia",44
"cinco","cinco",44
"disappointed","disappointed",44
"mild","mild",43
"dutch","dutch",43
"softer","softer",43
"skinner","skinner",43
"countless","countless",43
"george","george",43
"behave","behave",43
"gall","gall",43
"sweetness","sweetness",43
"messed","messed",43
"spreads","spreads",43
"sweater","sweater",43
"gazing","gazing",43
"lark","lark",43
"scheme","scheme",43
"banks","banks",43
"neverending","neverending",43
"neighborhood","neighborhood",43
"musical","musical",43
"reminisce","reminisce",43
"mesmerized","mesmerized",43
"property","property",43
"potion","potion",43
"arizona","arizona",43
"wilder","wilder",43
"greed","greed",43
"sounding","sounding",43
"role","role",43
"frustration","frustration",43
"dragging","dragging",43
"shoving","shoving",43
"juvenile","juvenile",43
"joey","joey",43
"rises","rises",43
"nooo","nooo",43
"wastin","wastin",43
"cynical","cynical",43
"measures","measures",43
"glorious","glorious",43
"widow","widow",43
"baseball","baseball",43
"spies","spies",43
"torch","torch",43
"unbelievable","unbelievable",43
"collecting","collecting",43
"milk","milk",42
"bababamba","bababamba",42
"bailar","bailar",42
"bamba","bamba",42
"gracia","gracia",42
"poca","poca",42
"sere","sere",42
"feather","feather",42
"june","june",42
"yoohoo","yoohoo",42
"sera","sera",42
"oohyayyayyayyeah","oohyayyayyayyeah",42
"twister","twister",42
"catfish","catfish",42
"movement","movement",42
"maries","maries",42
"snuck","snuck",42
"sympathy","sympathy",42
"vie","vie",42
"stared","stared",42
"gloves","gloves",42
"recording","recording",42
"aaaaaah","aaaaaah",42
"violation","violation",42
"shivers","shivers",42
"helpless","helpless",42
"prayed","prayed",42
"cake","cake",42
"surrounding","surrounding",42
"revenge","revenge",42
"offered","offered",42
"piper","piper",42
"rio","rio",42
"tumblin","tumblin",42
"denny","denny",42
"heats","heats",42
"male","male",42
"backs","backs",42
"lovelovelovelove","lovelovelovelove",42
"truckin","truckin",42
"cecilia","cecilia",42
"magician","magician",42
"sorrows","sorrows",42
"actin","actin",42
"carolina","carolina",42
"parting","parting",42
"joys","joys",42
"skates","skates",42
"yahso","yahso",42
"needles","needles",42
"swirling","swirling",42
"lalalalalalalalala","lalalalalalalalala",42
"deceiving","deceiving",42
"judging","judging",42
"benny","benny",42
"decision","decision",42
"loosely","loosely",42
"ffffoolin","ffffoolin",42
"rumbleseat","rumbleseat",42
"tortured","tortured",42
"unavoidable","unavoidable",42
"throwin","throwin",42
"atcha","atcha",42
"serch","serch",42
"dedicate","dedicate",42
"ollie","ollie",42
"hangover","hangover",42
"straightfaced","straightfaced",42
"mcs","mcs",42
"tiring","tiring",42
"chicas","chicas",42
"bizkit","bizkit",42
"aquí","aquí",42
"peacekeeper","peacekeeper",42
"hice","hice",42
"partir","partir",42
"perfecto","perfecto",42
"sepas","sepas",42
"sufrir","sufrir",42
"verdad","verdad",42
"comsumed","comsumed",42
"transpire","transpire",42
"passin","passin",41
"holler","holler",41
"writer","writer",41
"rosa","rosa",41
"counted","counted",41
"charlie","charlie",41
"toys","toys",41
"disaster","disaster",41
"pane","pane",41
"drops","drops",41
"area","area",41
"richards","richards",41
"expressions","expressions",41
"seeking","seeking",41
"ain’t","ain’t",41
"broom","broom",41
"compassion","compassion",41
"sliding","sliding",41
"greeting","greeting",41
"stair","stair",41
"pains","pains",41
"crossfire","crossfire",41
"breezes","breezes",41
"hint","hint",41
"platform","platform",41
"host","host",41
"concentration","concentration",41
"dagger","dagger",41
"college","college",41
"gathering","gathering",41
"prairie","prairie",41
"dude","dude",41
"caused","caused",41
"introduce","introduce",41
"joker","joker",41
"bug","bug",41
"thighs","thighs",41
"meantime","meantime",41
"shackles","shackles",41
"ampampampcopy","ampampampcopy",41
"someplace","someplace",41
"sleepwalker","sleepwalker",41
"schoolboys","schoolboys",41
"brink","brink",41
"bopping","bopping",41
"overrated","overrated",41
"pre","pre",41
"bait","bait",41
"faggot","faggot",41
