"","Word","Freq"
"cat","cat",498
"fill","fill",498
"movie","movie",498
"shame","shame",497
"smoke","smoke",497
"suddenly","suddenly",493
"lonesome","lonesome",493
"mexico","mexico",491
"park","park",491
"fair","fair",491
"spent","spent",490
"lifes","lifes",490
"scene","scene",490
"scared","scared",489
"mary","mary",489
"heavens","heavens",488
"sexy","sexy",488
"oooh","oooh",485
"near","near",484
"riding","riding",484
"already","already",484
"taking","taking",483
"hanging","hanging",481
"gives","gives",481
"won’t","won’t",479
"guns","guns",478
"north","north",477
"list","list",477
"dig","dig",476
"lots","lots",476
"cotton","cotton",475
"drove","drove",475
"diamond","diamond",474
"calling","calling",473
"blows","blows",473
"shit","shit",471
"stood","stood",470
"island","island",470
"lying","lying",470
"loneliness","loneliness",468
"sleeping","sleeping",468
"bound","bound",467
"wheels","wheels",467
"check","check",467
"lovely","lovely",466
"stuck","stuck",466
"missed","missed",466
"mmm","mmm",466
"ship","ship",466
"sayin","sayin",465
"dust","dust",465
"telling","telling",464
"grass","grass",458
"whisper","whisper",457
"ass","ass",454
"‘m","‘m",452
"longer","longer",451
"steal","steal",450
"asking","asking",450
"forgot","forgot",449
"drives","drives",448
"slowly","slowly",448
"…","…",448
"begun","begun",447
"king","king",446
"store","store",446
"sense","sense",445
"older","older",445
"burnin","burnin",445
"goodbyes","goodbyes",445
"heartaches","heartaches",444
"souls","souls",444
"stands","stands",443
"clock","clock",442
"cant","cant",442
"ticket","ticket",441
"question","question",441
"jermaine","jermaine",441
"anywhere","anywhere",440
"virginia","virginia",440
"boat","boat",439
"fighting","fighting",438
"dee","dee",438
"awhile","awhile",437
"lives","lives",437
"missin","missin",437
"dyin","dyin",436
"cos","cos",434
"soft","soft",434
"turning","turning",433
"forgotten","forgotten",432
"pillow","pillow",432
"lover","lover",431
"calls","calls",430
"troy","troy",430
"fields","fields",427
"uncle","uncle",427
"million","million",427
"quite","quite",426
"momma","momma",425
"problems","problems",423
"shoot","shoot",422
"named","named",422
"settle","settle",422
"somethings","somethings",422
"telephone","telephone",420
"number","number",419
"danny","danny",419
"dreaming","dreaming",419
"although","although",419
"least","least",418
"waited","waited",418
"feelings","feelings",418
"jump","jump",418
"ball","ball",417
"yea","yea",417
"fact","fact",416
"happened","happened",416
"forgive","forgive",416
"whenever","whenever",415
"searching","searching",415
"filled","filled",415
"hurry","hurry",414
"weak","weak",414
"higher","higher",414
"keeping","keeping",414
"orleans","orleans",413
"hills","hills",413
"shinin","shinin",413
"stranger","stranger",412
"fallin","fallin",412
"gas","gas",412
"moved","moved",412
"law","law",412
"drop","drop",411
"bought","bought",409
"build","build",409
"women","women",409
"duck","duck",409
"takin","takin",409
"point","point",408
"unchain","unchain",408
"brings","brings",407
"harm","harm",407
"corner","corner",407
"special","special",407
"brand","brand",407
"shining","shining",406
"couple","couple",405
"blind","blind",405
"bite","bite",404
"billy","billy",404
"bang","bang",404
"boots","boots",402
"paid","paid",402
"missing","missing",402
"birds","birds",401
"nothings","nothings",400
"death","death",400
"choose","choose",400
"tells","tells",398
"stuff","stuff",397
"burns","burns",397
"smart","smart",396
"choice","choice",396
"message","message",395
"nine","nine",395
"surrender","surrender",395
"rather","rather",395
"closed","closed",395
"shakin","shakin",394
"chair","chair",393
"america","america",393
"flyin","flyin",392
"grace","grace",392
"blink","blink",392
"beauty","beauty",391
"raised","raised",389
"rush","rush",389
"seven","seven",388
"soldier","soldier",388
"evening","evening",388
"pieces","pieces",388
"promised","promised",387
"gentle","gentle",386
"mess","mess",386
"lived","lived",385
"pie","pie",385
"bop","bop",385
"flame","flame",384
"score","score",384
"’ve","’ve",383
"daylight","daylight",383
"whose","whose",382
"noise","noise",382
"quit","quit",381
"letters","letters",379
"eagle","eagle",379
"pictures","pictures",378
"jeans","jeans",378
"papa","papa",378
"bones","bones",378
"bomba","bomba",378
"cheats","cheats",378
"moving","moving",377
"liberian","liberian",377
"beach","beach",376
"arm","arm",376
"slip","slip",375
"giving","giving",375
"growing","growing",375
"everythings","everythings",374
"lotta","lotta",374
"search","search",374
"fate","fate",374
"mercy","mercy",374
"stick","stick",374
"saved","saved",373
"pair","pair",373
"draggin","draggin",373
"sweetest","sweetest",372
"hour","hour",372
"grew","grew",372
"scream","scream",372
"lyrics","lyrics",371
"prayed","prayed",371
"drift","drift",371
"sounds","sounds",371
"mood","mood",370
"walls","walls",369
"mamas","mamas",369
"starting","starting",369
"pull","pull",368
"mans","mans",367
"fancy","fancy",366
"wondering","wondering",366
"smell","smell",365
"ohhh","ohhh",365
"control","control",364
"plans","plans",364
"finger","finger",364
"simple","simple",364
"field","field",363
"cost","cost",363
"coffee","coffee",363
"asleep","asleep",363
"breakin","breakin",363
"dying","dying",362
"changin","changin",362
"plan","plan",362
"aah","aah",361
"´m","´m",360
"bone","bone",360
"thinks","thinks",360
"ahead","ahead",359
"puts","puts",359
"woke","woke",359
"trees","trees",356
"act","act",355
"hat","hat",354
"book","book",353
"waste","waste",353
"susie","susie",351
"pussy","pussy",351
"starlight","starlight",350
"treat","treat",349
"painted","painted",349
"beneath","beneath",348
"everyone","everyone",348
"pretend","pretend",347
"clouds","clouds",347
"precious","precious",347
"tall","tall",347
"gods","gods",347
"summers","summers",346
"shoulder","shoulder",346
"nah","nah",346
"cares","cares",345
"eight","eight",344
"darkness","darkness",344
"table","table",344
"leavin","leavin",344
"seat","seat",344
"cadillac","cadillac",343
"spring","spring",343
"grab","grab",343
"kick","kick",343
"finding","finding",342
"hung","hung",342
"streets","streets",342
"breeze","breeze",342
"tonights","tonights",342
"attraction","attraction",342
"knock","knock",341
"dime","dime",341
"track","track",341
"wander","wander",341
"gate","gate",341
"spell","spell",341
"stone","stone",341
"drunken","drunken",341
"givin","givin",340
"hours","hours",338
"shadow","shadow",336
"thoughts","thoughts",336
"dove","dove",336
"happens","happens",336
"foot","foot",335
"surprise","surprise",335
"belongs","belongs",335
"color","color",334
"rascal","rascal",334
"county","county",333
"began","began",333
"temptation","temptation",333
"hoping","hoping",332
"gee","gee",331
"main","main",331
"ladies","ladies",331
"explain","explain",331
"babys","babys",329
"allow","allow",328
"seemed","seemed",328
"age","age",328
"pity","pity",327
"doors","doors",327
"yard","yard",327
"trip","trip",326
"shirt","shirt",326
"watched","watched",325
"matters","matters",325
"bedroom","bedroom",325
"turnin","turnin",324
"hoe","hoe",324
"una","una",324
"climb","climb",323
"shaking","shaking",323
"flowers","flowers",323
"smiles","smiles",323
"turns","turns",323
"speak","speak",323
"ooo","ooo",323
"tires","tires",323
"’d","’d",322
"headlights","headlights",321
"bells","bells",321
"rope","rope",321
"note","note",320
"size","size",320
"convoy","convoy",320
"chain","chain",319
"worked","worked",318
"dirty","dirty",318
"grown","grown",318
"strange","strange",316
"winds","winds",316
"goodbyeye","goodbyeye",315
"dollar","dollar",315
"spodeeodee","spodeeodee",315
"foolish","foolish",314
"lean","lean",313
"dare","dare",313
"maria","maria",313
"boondocks","boondocks",313
"neck","neck",311
"swim","swim",311
"dancin","dancin",310
"case","case",310
"downtown","downtown",309
"santa","santa",309
"lines","lines",309
"wave","wave",308
"sent","sent",308
"bow","bow",308
"sugar","sugar",308
"cutie","cutie",308
"cup","cup",307
"spoken","spoken",307
"afternoon","afternoon",307
"mile","mile",306
"leather","leather",306
"acaba","acaba",306
"movimiento","movimiento",306
"chase","chase",305
"figure","figure",305
"joe","joe",305
"sitting","sitting",305
"changes","changes",304
"bottom","bottom",304
"obsession","obsession",304
"talked","talked",303
"bag","bag",303
"blessed","blessed",303
"crime","crime",303
"thru","thru",302
"instead","instead",302
"write","write",302
"class","class",302
"sink","sink",302
"drinking","drinking",302
"bein","bein",302
"ohh","ohh",302
"chicken","chicken",301
"heartache","heartache",301
"passed","passed",301
"coke","coke",301
"ive","ive",300
"slipping","slipping",300
"blah","blah",300
"certain","certain",299
"nearly","nearly",299
"boss","boss",298
"pour","pour",297
"shadows","shadows",296
"silver","silver",296
"wash","wash",295
"wherever","wherever",295
"confetti","confetti",295
"ashamed","ashamed",294
"goin’","goin’",294
"girlfriend","girlfriend",294
"kisses","kisses",293
"tore","tore",293
"bother","bother",293
"lesson","lesson",293
"falls","falls",292
"waterloo","waterloo",292
"tonk","tonk",292
"womans","womans",292
"impossible","impossible",292
"earl","earl",292
"movies","movies",291
"playin","playin",291
"saturday","saturday",291
"laying","laying",291
"romeo","romeo",290
"mothers","mothers",289
"crawl","crawl",289
"statue","statue",289
"honky","honky",289
"tongue","tongue",289
"nerve","nerve",289
"seats","seats",289
"food","food",288
"wise","wise",288
"fifty","fifty",288
"louie","louie",288
"pum","pum",288
"beats","beats",288
"tommy","tommy",288
"followin","followin",288
"whore","whore",288
"drag","drag",286
"dry","dry",284
"biggest","biggest",284
"dem","dem",284
"garden","garden",283
"stronger","stronger",282
"pack","pack",282
"path","path",282
"burden","burden",282
"battle","battle",281
"rolling","rolling",281
"bend","bend",281
"fella","fella",280
"jimmy","jimmy",280
"sorrow","sorrow",280
"album","album",280
"flag","flag",280
"jeeps","jeeps",280
"crossed","crossed",279
"married","married",278
"others","others",278
"july","july",278
"mississippi","mississippi",277
"stripes","stripes",277
"thanks","thanks",276
"valley","valley",276
"solo","solo",276
"barely","barely",276
"winter","winter",276
"trade","trade",275
"served","served",275
"horse","horse",274
"taught","taught",274
"bind","bind",274
"tracks","tracks",274
"totally","totally",274
"rounds","rounds",274
"steps","steps",273
"grows","grows",272
"twenty","twenty",272
"showed","showed",272
"impress","impress",272
"recall","recall",271
"grabbed","grabbed",270
"touched","touched",270
"southern","southern",270
"cloud","cloud",270
"roof","roof",270
"rubdub","rubdub",270
"taken","taken",269
