"","Word","Freq"
"hotty","hotty",72
"como","como",72
"pares","pares",72
"babygirl","babygirl",72
"plan","plan",71
"told","told",71
"shakin","shakin",71
"bound","bound",71
"hangin","hangin",70
"problem","problem",70
"destination","destination",70
"wheel","wheel",70
"flower","flower",70
"alla","alla",70
"den","den",70
"fantasy","fantasy",70
"ceiling","ceiling",70
"essence","essence",70
"rip","rip",70
"may","may",69
"old","old",69
"somethin","somethin",69
"wonder","wonder",69
"blame","blame",69
"class","class",69
"tan","tan",69
"wire","wire",68
"standing","standing",68
"favorite","favorite",68
"join","join",68
"outside","outside",68
"wake","wake",68
"kicks","kicks",68
"anna","anna",68
"becaw","becaw",68
"bunch","bunch",68
"pressure","pressure",68
"ooooh","ooooh",68
"uncle","uncle",67
"kids","kids",67
"town","town",67
"moan","moan",67
"undercover","undercover",67
"una","una",67
"storm","storm",67
"beach","beach",66
"interlude","interlude",66
"waste","waste",66
"block","block",66
"barrio","barrio",66
"encanta","encanta",66
"change","change",65
"started","started",65
"solomon","solomon",65
"healing","healing",65
"huh","huh",65
"drink","drink",64
"extraordinary","extraordinary",64
"emergency","emergency",64
"mister","mister",64
"busy","busy",64
"whoo","whoo",64
"spent","spent",63
"gentle","gentle",63
"sister","sister",63
"bubble","bubble",63
"discover","discover",63
"surrender","surrender",63
"birthday","birthday",63
"cake","cake",63
"jewellery","jewellery",63
"shes","shes",63
"’ll","’ll",63
"gon","gon",62
"soon","soon",62
"trying","trying",62
"rest","rest",62
"roam","roam",62
"funky","funky",62
"shout","shout",62
"different","different",62
"knock","knock",61
"burnin","burnin",61
"green","green",61
"fifty","fifty",60
"habit","habit",60
"albert","albert",60
"fort","fort",60
"headed","headed",60
"starts","starts",60
"pumpin","pumpin",60
"wife","wife",60
"digging","digging",60
"learning","learning",60
"anyone","anyone",60
"chchchangchang","chchchangchang",60
"danger","danger",60
"dial","dial",60
"multiply","multiply",60
"officer","officer",60
"uhoh","uhoh",60
"bless","bless",60
"confess","confess",60
"maxi","maxi",60
"booty","booty",60
"crunked","crunked",60
"electricity","electricity",60
"hip","hip",60
"jiggy","jiggy",60
"jodi","jodi",60
"nonstop","nonstop",60
"oscillate","oscillate",60
"percolate","percolate",60
"provide","provide",60
"rebecca","rebecca",60
"swinging","swinging",60
"foolish","foolish",60
"hips","hips",60
"needed","needed",60
"fino","fino",60
"loco","loco",60
"mix","mix",60
"won","won",60
"kings","kings",60
"eso","eso",60
"todo","todo",60
"yankee","yankee",60
"vuela","vuela",60
"pain","pain",59
"hurry","hurry",59
"clock","clock",59
"called","called",59
"york","york",59
"rising","rising",59
"jam","jam",59
"hug","hug",59
"bow","bow",59
"foot","foot",59
"weak","weak",58
"tears","tears",58
"speed","speed",58
"looks","looks",58
"fish","fish",58
"question","question",58
"escapin�","escapin�",58
"fatal","fatal",58
"jezebel","jezebel",58
"livin�","livin�",58
"love�s","love�s",58
"spinnin�","spinnin�",58
"tellin�","tellin�",58
"tightrope","tightrope",58
"walkin�","walkin�",58
"island","island",58
"pose","pose",58
"flows","flows",58
"fools","fools",58
"cus","cus",58
"duro","duro",58
"jamaican","jamaican",58
"track","track",57
"rule","rule",57
"guitar","guitar",57
"gwane","gwane",57
"complain","complain",57
"conversation","conversation",57
"wounded","wounded",57
"gold","gold",57
"arrow","arrow",57
"tink","tink",57
"program","program",57
"mon","mon",57
"reeeeddd","reeeeddd",57
"cryin","cryin",56
"paula","paula",56
"window","window",56
"fabulous","fabulous",56
"hell","hell",56
"galang","galang",56
"anymore","anymore",56
"tomorrow","tomorrow",56
"ahead","ahead",56
"midnight","midnight",56
"control","control",56
"bore","bore",56
"culture","culture",56
"labor","labor",56
"skull","skull",56
"slackness","slackness",56
"promise","promise",56
"givegivin","givegivin",56
"moshiach","moshiach",56
"songs","songs",56
"else","else",55
"mistake","mistake",55
"buy","buy",55
"found","found",55
